Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.6787		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6787
malariaAtlas	MAP.6788		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6788
malariaAtlas	MAP.6789		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6789
malariaAtlas	MAP.6795		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6795
malariaAtlas	MAP.6796		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6796
malariaAtlas	MAP.6797		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6797
malariaAtlas	MAP.6798		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6798
malariaAtlas	MAP.6799		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6799
malariaAtlas	MAP.6805		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6805
malariaAtlas	MAP.6806		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6806
malariaAtlas	MAP.6807		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6807
malariaAtlas	MAP.6808		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6808
malariaAtlas	MAP.6809		population	OBI	0000181	Biro, S. (1987). <i>Investigations on the bionomics of anopheline vectors in the Ifakara area (Kilombero district, Tanzania).</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 134 p.		MAP.6809
malariaAtlas	MAP.6812		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6812
malariaAtlas	MAP.6826		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6826
malariaAtlas	MAP.6840		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6840
malariaAtlas	MAP.6854		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6854
malariaAtlas	MAP.6868		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6868
malariaAtlas	MAP.6882		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6882
malariaAtlas	MAP.6896		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6896
malariaAtlas	MAP.6910		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6910
malariaAtlas	MAP.6924		population	OBI	0000181	Kabiru, E.W. (1994). <i>Sporozoite challenge and transmission patterns as determinants of occurrence of severe malaria in residents of Kilifi district, Kenya.</i> D. Phil. Thesis. University of Nairobi, Nairobi, Kenya. 266 p.		MAP.6924
malariaAtlas	MAP.6955		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6955
malariaAtlas	MAP.6956		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6956
malariaAtlas	MAP.6957		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6957
malariaAtlas	MAP.6958		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6958
malariaAtlas	MAP.6959		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6959
malariaAtlas	MAP.6960		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6960
malariaAtlas	MAP.6961		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6961
malariaAtlas	MAP.6962		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6962
malariaAtlas	MAP.6963		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6963
malariaAtlas	MAP.6964		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6964
malariaAtlas	MAP.6965		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6965
malariaAtlas	MAP.6966		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6966
malariaAtlas	MAP.6967		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6967
malariaAtlas	MAP.6981		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6981
malariaAtlas	MAP.6982		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6982
malariaAtlas	MAP.6983		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6983
malariaAtlas	MAP.6984		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6984
malariaAtlas	MAP.6985		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6985
malariaAtlas	MAP.6986		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6986
malariaAtlas	MAP.6987		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6987
malariaAtlas	MAP.6988		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6988
malariaAtlas	MAP.6989		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6989
malariaAtlas	MAP.6990		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6990
malariaAtlas	MAP.6991		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6991
malariaAtlas	MAP.6992		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6992
malariaAtlas	MAP.6993		population	OBI	0000181	Mbogo, C.N., Snow, R.W., Kabiru, E.W., Ouma, J.H., Githure, J.I., Marsh, K. and Beier, J.C. (1993).  <b>Low-level <i>Plasmodium falciparum</i> transmission and the incidence of severe malaria infections on the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>49</b>(2):245-53	8357087	MAP.6993
malariaAtlas	MAP.7007		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7007
malariaAtlas	MAP.7008		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7008
malariaAtlas	MAP.7009		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7009
malariaAtlas	MAP.7010		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7010
malariaAtlas	MAP.7011		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7011
malariaAtlas	MAP.7012		population	OBI	0000181	Beier, J.C., Perkins, P.V., Onyango, F.K., Gargan, T.P., Oster, C.N., Whitmire, R.E., Koech, D.K. and Roberts, C.R. (1990).  <b>Characterization of malaria transmission by <i>Anopheles</i> (Diptera: Culicidae) in western Kenya in preparation for malaria vaccine trials.</b> <i>Journal of Medical Entomology</i>, <b>27</b>(4):570-7	2388233	MAP.7012
